hasname,hasLocation,hasAddress,hasLandmark,hasLongitude,hasLatitude,hasPrice,hasMealType,hasVegFood,hasPhone
Tasty Fare,Gurgaon,"DLF Phase 5, Gurgaon",DLF Phase 5,77.0957635,28.4486392,600,"""['breakfast']""",FALSE,7411678284
Burger Point,Gurgaon,"Shop 4, Near Genpact, DLF Phase 5, Gurgaon",DLF Phase 5,77.0978116,28.4495295,300,"""['breakfast']""",TRUE,5327802285
Drifters Cafe,Gurgaon,"Club 5, Club Drive, DLF Phase 5, Gurgaon",DLF Phase 5,77.0951664,28.4477214,400,"""['breakfast']""",TRUE,7732602338
Oh! Fudge,Gurgaon,"DLF Phase 5, Gurgaon",DLF Phase 5,77.0957435,28.4486422,300,"""['breakfast']""",FALSE,3413411201
Anjlika,Gurgaon,"LG-3, DLF South Point Mall, Golf Course Road, Gurgaon",DLF South Point Mall,77.0992983,28.447904,400,"""['breakfast']""",TRUE,8711585754
IZU,Gurgaon,"15, Upper Ground Floor, DLF South Point Mall, Golf Course Road, Gurgaon",DLF South Point Mall,77.0990285,28.4481471,1100,"""['breakfast']""",FALSE,1322737720
Sugar & Spice - Le Marche,Gurgaon,"DLF South Point Mall, Golf Course Road, Gurgaon",DLF South Point Mall,77.0994781,28.4476522,800,"""['breakfast']""",TRUE,2420792730
Bizibean,Gurgaon,"GK-1, Upper Basement, DLF South Point Mall, Golf Course Road, Gurgaon",DLF South Point Mall,77.0992084,28.4480747,550,"""['breakfast']""",FALSE,7795663392
ChandChini,Gurgaon,"101 & 101B, 1st Floor, DLF South Mall, Golf Course Road, Gurgaon",DLF South Point Mall,77.09939003,28.4478212,800,"""['breakfast']""",FALSE,1179747078
Coffee & Chai Co.,Gurgaon,"UG-8, DLF South Point Mall, Golf Course Road, Gurgaon",DLF South Point Mall,77.0992156,28.4480264,1100,"""['breakfast']""",TRUE,2255878715
Greek Food & Beyond,Gurgaon,"314, 3rd Floor, South Point Mall, Golf Course Road, Gurgaon",DLF South Point Mall,77.0990488,28.4479922,1200,"""['breakfast']""",TRUE,9171261023
Mediumwelldone,Gurgaon,"LG-34, DLF South Point Mall, Golf Course Road, Gurgaon",DLF South Point Mall,77.0994781,28.4476522,1800,"""['breakfast']""",FALSE,1856106556
Sonya Bakery Cafe,Gurgaon,"B-202, 2nd Floor, DLF South Point Mall, Golf Course Road, Gurgaon",DLF South Point Mall,77.0991634,28.4482945,350,"""['breakfast']""",TRUE,9059441974
Soul & Spice Co.,Gurgaon,"UG-7, DLF South Point Mall, Golf Course Road, Gurgaon",DLF South Point Mall,77.0991184,28.448066,1000,"""['breakfast']""",FALSE,6518436206
7 Degrees Brauhaus,Gurgaon,"310 & 311, 3rd Floor, DLF South Point Mall, Golf Course Road, Gurgaon",DLF South Point Mall,77.0992983,28.448173,3200,"""['breakfast']""",FALSE,6503015532
Cafe Amaretto,Gurgaon,"Ground Floor, DLF South Point Mall, Golf Course Road, Gurgaon",DLF South Point Mall,77.0991184,28.4481557,1400,"""['breakfast']""",TRUE,5596694756
Sibang Bakery,Gurgaon,"108, 1st Floor, DLF South Point Mall, Golf Course Road, Gurgaon",DLF South Point Mall,77.0993432,28.4472358,500,"""['breakfast']""",FALSE,8710515499
The Hangout by 1861,Gurgaon,"2, Lower Ground Floor, DLF South Point Mall, Golf Course Road, Gurgaon",DLF South Point Mall,77.0993882,28.4477333,1600,"""['breakfast']""",FALSE,3439088057
The Mad Teapot/The Wishing Chair,Gurgaon,"Lower Ground Floor , DLF South Point Mall, Golf Course Road, Gurgaon",DLF South Point Mall,77.0994781,28.4476522,1000,"""['breakfast']""",TRUE,9836075715
Ninkasi Imperial Brews & Cookery,Gurgaon,"201-204, 2nd Floor, DLF Star Mall, Sector 30, Gurgaon",DLF Star Mall,77.0526236,28.4616176,3000,"""['breakfast']""",TRUE,8299535720
Zaffran,Gurgaon,"LG-001, DLF Star Mall, NH-8, Sector 30, Gurgaon",DLF Star Mall,77.0525451,28.4616552,1600,"""['breakfast']""",FALSE,7230619462
Spiritual Bar & Lounge-DoubleTree by Hilton,Gurgaon,"DoubleTree by Hilton, Golf Course Road, Sector 56, Gurgaon",DoubleTree by Hilton,77.104693,28.4221468,2000,"""['breakfast']""",TRUE,3945654056
The Food Store - DoubleTree by Hilton,Gurgaon,"DoubleTree by Hilton, Golf Course Road, Sector 56, Gurgaon",DoubleTree by Hilton,77.104693,28.4221468,3000,"""['breakfast']""",FALSE,6351992639
Barista,Gurgaon,"Ground Floor, DT City Centre Mall, MG Road, Gurgaon",DT City Centre Mall,77.0808644,28.4788581,650,"""['breakfast']""",FALSE,4823806775
Burger King,Gurgaon,"Ground Floor, DT City Centre Mall, MG Road, Gurgaon",DT City Centre Mall,77.0807295,28.4792485,500,"""['breakfast']""",FALSE,6001664989
Club Mojo,Gurgaon,"CS-211, Level 2, DT City Centre Mall, MG Road, Gurgaon",DT City Centre Mall,77.0808194,28.4788089,2000,"""['breakfast']""",FALSE,6571970623
KFC,Gurgaon,"Ground Floor, DT City Centre Mall, MG Road, Gurgaon",DT City Centre Mall,77.0808644,28.479127,500,"""['breakfast']""",TRUE,5806917588
Not Just Paranthas,Gurgaon,"2nd Floor, DT City Centre Mall, MG Road, Gurgaon",DT City Centre Mall,77.0808644,28.4788581,1100,"""['breakfast']""",FALSE,5611499947
Shree Rathnam,Gurgaon,"212, DT City Centre Mall, MG Road, Gurgaon",DT City Centre Mall,77.0806845,28.4787511,800,"""['breakfast']""",FALSE,3812046985
Mogli's Coffee,Gurgaon,"Shop 219, 2nd Floor, DLF City Center Mall, MG Road, Gurgaon",DT City Centre Mall,77.08076142,28.47907544,150,"""['breakfast']""",FALSE,2116192819
Pind Balluchi,Gurgaon,"DT Mega Mall, 3rd Floor, DLF Phase 1, Gurgaon",DT Mega Mall,77.0931234,28.4757509,800,"""['breakfast']""",FALSE,5964867598
Sip n Bite,Gurgaon,"Food Court, 3rd Floor, DLF Mega Mall, DLF Phase 1, Gurgaon",DT Mega Mall,77.09314417,28.47571545,500,"""['breakfast']""",FALSE,4905971406
Abar Khabo,Gurgaon,"3rd Floor, K4, DT Mega Mall, DLF Phase 1, Gurgaon",DT Mega Mall,77.09307712,28.47579915,550,"""['breakfast']""",FALSE,5935120308
Moti Mahal Delux,Gurgaon,"LG 24, DLF Mega Mall, Golf Course Road, DLF Phase 1, Gurgaon",DT Mega Mall,77.093094,28.476268,1000,"""['breakfast']""",FALSE,6222133399
The Lost Mughal,Gurgaon,"DT Mega Mall, Golf Course Road, A Block, Sector 53, DLF Phase 1, Gurgaon",DT Mega Mall,77.09335204,28.47565209,700,"""['breakfast']""",TRUE,9439576107
Fortune Deli - Fortune Select Excalibur,Gurgaon,"Fortune Select Excalibur, Sohna Road, Gurgaon",Fortune Select Excalibur,77.0411995,28.4164952,1000,"""['breakfast']""",FALSE,5001690461
India on my Plate - Fortune Select Excalibur,Gurgaon,"Fortune Select Excalibur, Sohna Road, Gurgaon",Fortune Select Excalibur,77.0411995,28.4164952,2000,"""['breakfast']""",TRUE,2321357537
Orchid - Fortune Select Global,Gurgaon,"Fortune Select Global, Global Arcade, MG Road, Gurgaon",Fortune Select Global,77.1031649,28.4818475,2500,"""['breakfast']""",FALSE,8717883748
Hungry Buffoons,Gurgaon,"Basement Parking, Level 1, Global Foyer Mall, Golf Course Road, Gurgaon",Global Foyer Mall,77.0950645,28.460459,300,"""['breakfast']""",TRUE,2231503308
Karim's,Gurgaon,"GF-4, Global Foyer Mall, Sector 43, Gurgaon",Global Foyer Mall,77.0948924,28.4603029,1000,"""['breakfast']""",TRUE,9760985167
Manhattan Brewery & Bar Exchange,Gurgaon,"1st Floor, Global Foyer Mall, Sector 43, Golf Course Road, Gurgaon",Global Foyer Mall,77.0950273,28.460271,2000,"""['breakfast']""",TRUE,6841978554
Di Miso,Gurgaon,"11, Ground Floor, Global Foyer Mall, Golf Course Road, Gurgaon",Global Foyer Mall,77.0946226,28.460546,1500,"""['breakfast']""",TRUE,3988762678
Kuuraku,Gurgaon,"Ground Floor, Global Foyer Mall, Golf Course Road, Gurgaon",Global Foyer Mall,77.0946989,28.4604087,1250,"""['breakfast']""",TRUE,1251373216
Vapour Bar Exchange,Gurgaon,"Global Foyer Mall, Golf Course Road, Gurgaon",Global Foyer Mall,77.0949823,28.4603115,1600,"""['breakfast']""",TRUE,5420218731
19 Flavours Biryani,Gurgaon,"Global Foyer Mall, Sector 43, Golf Course Road, Gurgaon",Global Foyer Mall,77.0954319,28.4604444,700,"""['breakfast']""",FALSE,6087033964
Bhai Ji Foods,Gurgaon,"DLF Golf Links, Near American Express, Golf Course Road, Gurgaon",Golf Course Road,77.0971853,28.4543812,400,"""['breakfast']""",FALSE,3157071107
Captain Bill$ Deliverz,Gurgaon,"Golf Course Road, Gurgaon",Golf Course Road,77.08932303,28.43230959,1000,"""['breakfast']""",FALSE,8853703674
Curry n Phulka,Gurgaon,"Near Genpact, Paras Hospital Road, Golf Course Road, Gurgaon",Golf Course Road,77.0979495,28.4494782,550,"""['breakfast']""",FALSE,9700233851
Jaguar,Gurgaon,"Opposite Genpact, Golf Course Road, Gurgaon",Golf Course Road,77.0986339,28.4499246,800,"""['breakfast']""",TRUE,6466807851
Jalsa Lounge,Gurgaon,"Jalsa Builiding, Golf Course Road, Gurgaon",Golf Course Road,77.0941432,28.4667953,850,"""['breakfast']""",FALSE,7561691971
Lord of Grillz,Gurgaon,"Shop 2 & 3, La Mart, La Lagune, Golf Course Road, Gurgaon",Golf Course Road,77.1042874,28.4372372,800,"""['breakfast']""",FALSE,3406225639
Midnight Cravings Beyond Control,Gurgaon,"Plot 414, Sector 53, Golf Course Road, Gurgaon",Golf Course Road,77.0975132,28.4369224,800,"""['breakfast']""",TRUE,2516887243
Outback,Gurgaon,"Sector 53/54 Round About, Near Audi Showroom, Golf Course Road, Gurgaon",Golf Course Road,77.1047562,28.4324764,1000,"""['breakfast']""",FALSE,6228684320
The Cinnamon Kitchen,Gurgaon,"Plot 391, Saraswati Kunj, Sector 53, Golf Course Road, Gurgaon",Golf Course Road,77.0974101,28.4370522,600,"""['breakfast']""",TRUE,6702225362
Dudleys,Gurgaon,"Plot 1605, Sector 53, Golf Course Road, Gurgaon",Golf Course Road,77.102108,28.441123,1000,"""['breakfast']""",TRUE,3887061823
56 Ristorante Italiano,Gurgaon,"Ground Floor, Vatika Atrium, Golf Course Road, Gurgaon",Golf Course Road,77.1019957,28.4400925,2200,"""[''lunch','dinner']""",TRUE,8653719341
All Time Cafe,Gurgaon,"Plot 26, Saraswati Kunj, Opposite Alchemist Hospital, Golf Course Road, Gurgaon",Golf Course Road,77.1039229,28.4393747,500,"""['breakfast','lunch']""",FALSE,5661038848
Baba's,Gurgaon,"Opposite Metro Pillar 200, Near Suncity, Golf Course Road, Gurgaon",Golf Course Road,77.1042012,28.434018,900,"""['breakfast','lunch']""",TRUE,3901321033
Chilli Indiana,Gurgaon,"12, Saraswati Kunj, Opposite Park Hospital, Sector 54, Golf Course Road, Gurgaon",Golf Course Road,77.1032552,28.4396385,500,"""['breakfast','lunch']""",TRUE,2994035441
Go Kylin,Gurgaon,"Golf Course Road, Gurgaon",Golf Course Road,77.09865443,28.43823059,1500,"""['breakfast','lunch']""",FALSE,2259032138
Just for Chai,Gurgaon,"1185, Near Ocus Technopolis Building, Golf Course Road, Gurgaon",Golf Course Road,77.1025313,28.4411247,450,"""['breakfast','lunch']""",TRUE,3818876680
Kabab Mistri,Gurgaon,"Golf Course Road, Gurgaon",Golf Course Road,77.1004268,28.4372138,550,"""['breakfast','lunch']""",TRUE,5604787695
Nashta,Gurgaon,"Sector 53, Golf Course Road, Gurgaon",Golf Course Road,77.10256,28.441297,700,"""['breakfast','lunch']""",FALSE,4615450652
Nooba,Gurgaon,"Near IBIS Hotel, Golf Course Road, Gurgaon",Golf Course Road,77.0987588,28.4461485,1500,"""['breakfast','lunch']""",FALSE,6701189859
Side Wok,Gurgaon,"Ground Floor, MPD Tower, Opposite Magnolias, DLF 5, Golf Course Road, Gurgaon",Golf Course Road,77.0971853,28.4549192,2000,"""['breakfast','lunch']""",TRUE,5299996638
Takamaka,Gurgaon,"1st Floor, The Palm Springs Plaza, Golf Course Road, Gurgaon",Golf Course Road,77.1015446,28.4451163,1700,"""['breakfast','lunch']""",TRUE,1184490324
The Ark,Gurgaon,"Address One, Second Floor, Next to Hilton Double Tree Hotel, Baani, Sector 56, Golf Course Road, Gurgaon",Golf Course Road,77.105038,28.4218116,2000,"""['breakfast','lunch']""",FALSE,4557752985
The Gathering Hut,Gurgaon,"Opposite Magnolia Apartment, Golf Course Road, Gurgaon",Golf Course Road,77.0974101,28.4545373,700,"""['breakfast','lunch']""",FALSE,3454640042
Wangchuk's Ladakhi Kitchen,Gurgaon,"2nd Floor, Jalsa Building, Opposite Arjun Marg, Golf Course Road, Gurgaon",Golf Course Road,77.0940831,28.4663219,850,"""['breakfast','lunch']""",FALSE,1907183228
Daawat-e-Kashmir,Gurgaon,"Navkriti Building, Golf Course Road, Gurgaon",Golf Course Road,77.109638,28.4247729,1200,"""['breakfast','lunch']""",FALSE,5908514665
La Pino'z Pizza,Gurgaon,"94-D, Opposite Vatika Towers, Sector-53, Main Golf Course Road, Gurgaon",Golf Course Road,77.10288294,28.43849033,1000,"""['breakfast','lunch']""",TRUE,4477597883
The Diet Kitchen,Gurgaon,"Golf Course Road, Gurgaon",Golf Course Road,77.0956926,28.4604777,700,"""['breakfast','lunch']""",TRUE,3524817740
Om Sweets & Snacks,Gurgaon,"2nd Floor, Food Court, Hongkong Bazaar, Sector 57, Gurgaon",Hong Kong Bazaar Mall,77.0904863,28.4211432,500,"""['breakfast','lunch']""",FALSE,3091018520
Subway,Gurgaon,"17, 1st Floor, Hongkong Bazar Mall, Sector 57, Gurgaon",Hong Kong Bazaar Mall,77.0906308,28.4210196,500,"""['breakfast','lunch']""",TRUE,4217410151
Taste of Tamil Nadu,Gurgaon,"23-24, 1st Floor, Hong Kong Bazar, Sector 57, Gurgaon",Hong Kong Bazaar Mall,77.0904863,28.4208742,400,"""['breakfast','lunch']""",TRUE,2693273963
The Bridge - Hotel Clark Inn Gurgaon,Gurgaon,"Hotel Clark Inn, Plot 45/46, Old Judicial Complex, Sector 15, Gurgaon",Hotel Clark Inn,77.033939,28.4576098,1400,"""['breakfast','lunch']""",FALSE,6272414402
Illusion The Lounge Bar - Hotel Clark Inn Gurgaon,Gurgaon,"Hotel Clark Inn, Plot 45/46, Old Judicial Complex, Sector 15, Gurgaon",Hotel Clark Inn,77.0338804,28.4576265,1400,"""['breakfast','lunch']""",FALSE,1951373267
Gardenia - Hotel Grenville,Gurgaon,"Hotel Grenville, 29/4, Sector 14, Gurgaon",Hotel Grenville,77.0386607,28.4655997,1500,"""['breakfast','lunch']""",TRUE,4790494611
Call For Cuisine - Hotel Grenville,Gurgaon,"Hotel Grenville, 29/4, Near Kalyani Hospital, Opposite SBI Gurgaon, Sector 14, Gurgaon",Hotel Grenville,77.038546,28.4655681,600,"""['breakfast','lunch']""",TRUE,7614766644
Armory - Hotel Haut.Monde,Gurgaon,"Hotel Haut.Monde, Part 1, Sector 15, Gurgaon",Hotel Haute.Monde,77.0382289,28.4553886,1000,"""['breakfast','lunch']""",TRUE,4045561885
Citron - Hotel Haut.Monde,Gurgaon,"Hotel Haut Monde, Jharsa Road, Sector 15, Gurgaon",Hotel Haute.Monde,77.0382176,28.4553962,1300,"""['breakfast','lunch']""",TRUE,7332386675
Gabbar Meals,Gurgaon,"Shop 18, Metropark Food Court, HUDA City Centre Metro Station, Sector 29, Gurgaon",Huda City Centre Metro Station,77.0726806,28.459424,450,"""['breakfast','lunch']""",TRUE,2378532783
McDonald's,Gurgaon,"Metropark Food Court, HUDA City Centre Metro Station, Sector 29, Gurgaon",Huda City Centre Metro Station,77.0727706,28.4594327,500,"""['breakfast','lunch']""",TRUE,1898549487
Crust Bistro,Gurgaon,"Food Court, HUDA City Center Metro  Station, Sector 29, Gurgaon",Huda City Centre Metro Station,77.07272552,28.45938349,800,"""['breakfast','lunch']""",TRUE,5376997913
Dunkin' Donuts,Gurgaon,"Shop 3, HUDA City Centre Metro Station, Sector 29, Gurgaon",Huda City Centre Metro Station,77.0727706,28.4594327,600,"""['breakfast','lunch']""",FALSE,1899881653
Kabab Roll Cafe,Gurgaon,"Metropark Food Court, HUDA City Centre Metro Station, Sector 29, Gurgaon",Huda City Centre Metro Station,77.0727256,28.4593835,600,"""['breakfast','lunch']""",TRUE,8112168329
Starbucks,Gurgaon,"Ground Floor, South Wing, HUDA City Centre Metro Station, Sector 29, Gurgaon",Huda City Centre Metro Station,77.0725008,28.4588688,700,"""['breakfast','lunch']""",TRUE,4214453108
Eggers Madhouse,Gurgaon,"11, Metropark Food Court, HUDA City Centre Metro Station, Sector 29, Gurgaon",Huda City Centre Metro Station,77.0726806,28.459424,500,"""['breakfast','lunch']""",FALSE,8491241366
Gallery Cafí© - Hyatt Place,Gurgaon,"Hyatt Place,15/1, Old Delhi-Gurgaon Road, Sector 18, Udyog Vihar, Gurgaon",Hyatt Place Gurgaon,77.065948,28.5008981,1500,"""['breakfast','lunch']""",FALSE,8586262559
Coffee to Cocktail Bar - Hyatt Place,Gurgaon,"Hyatt Place,15/1, Old Delhi-Gurgaon Road, Sector 18, Udyog Vihar, Gurgaon",Hyatt Place Gurgaon,77.0659784,28.5008454,2100,"""['breakfast','lunch']""",FALSE,8707496907
Spice It - Hotel IBIS,Gurgaon,"Hotel IBIS, Block 1, Sector 53, Golf Course Road, Gurgaon",IBIS Hotel,77.0993934,28.4470228,1000,"""['breakfast','lunch']""",FALSE,2160040639
Nukkadwala,Gurgaon,"JMD Megapolis, Sector 48, Sohna Road, Gurgaon",JMD Megapolis Mall,77.038187,28.419985,300,"""['breakfast','lunch']""",FALSE,5968420571
Power Play Resto Bar,Gurgaon,"Upper Ground Floor, JMD Regent Arcade, Near MGF Megacity Mall, MG Road, Gurgaon",JMD Regent Arcade Mall,77.088553,28.4797315,1850,"""['breakfast','lunch']""",FALSE,6741580611
Daikichi,Gurgaon,"UGF-02, JMD Regent Arcade Mall, MG Road, Gurgaon",JMD Regent Arcade Mall,77.0886879,28.4797893,1000,"""['breakfast','lunch']""",FALSE,4763076660
The Atrium - By Jukaso It Suites,Gurgaon,"Jukaso It Suites, Plot 1, IDC Industrial Area, Near Sector 14, Gurgaon",Jukaso It Suites,77.0536264,28.4725545,1500,"""['breakfast','lunch']""",TRUE,3067042411
Delhi - Kingdom of Dreams,Gurgaon,"Culture Gully, Kingdom of Dreams, Great Indian Nautanki Company Ltd., Auditorium Complex, Sector 29, Gurgaon",Kingdom of Dreams,77.0679481,28.4679413,500,"""['breakfast','lunch']""",TRUE,9487460660
Lucknow - Kingdom of Dreams,Gurgaon,"Culture Gully, Kingdom of Dreams, Great Indian Nautanki Company Ltd., Auditorium Complex, Sector 29, Gurgaon",Kingdom of Dreams,77.0683484,28.4684937,1000,"""['breakfast','lunch']""",TRUE,8587936279
Longitude 77ŒÁ03' Bar - Le Meridien Gurgaon,Gurgaon,"Le Meridien Gurgaon, Sector 26, Gurgaon Delhi Border, MG Road, Gurgaon",Le Meridien Gurgaon,77.1081995,28.4805868,1600,"""['breakfast','lunch']""",TRUE,8444511711
I-Kandy - Le Meridien Gurgaon,Gurgaon,"Le Meridien Gurgaon, Sector 26, Gurgaon Delhi Border, MG Road, Gurgaon",Le Meridien Gurgaon,77.1087266,28.481264,4500,"""['breakfast','lunch']""",FALSE,5260457736
Bella Cucina - Le Meridien Gurgaon,Gurgaon,"Le Meridien Gurgaon, Sector 26, Gurgaon Delhi Border, MG Road, Gurgaon",Le Meridien Gurgaon,77.1087258,28.4812481,4000,"""['breakfast','lunch']""",FALSE,5926899503
Bar Code - Leisure Inn,Gurgaon,"Leisure Inn, 17/6, Old Delhi Gurgaon Road, Sector 14, Gurgaon",Leisure Inn,77.0395172,28.4705263,1900,"""['breakfast','lunch']""",FALSE,5183015116
Bites - Leisure Inn,Gurgaon,"Leisure Inn, 17/6, Old Delhi Gurgaon Road, Sector 14, Gurgaon",Leisure Inn,77.0395353,28.4705061,1400,"""['breakfast','lunch']""",TRUE,6632799918
Outback Bar and Grill - Leisure Inn,Gurgaon,"Leisure Inn, 17/6, Old Delhi Gurgaon Road, Sector 14, Gurgaon",Leisure Inn,77.0396702,28.4704989,1200,"""['breakfast','lunch']""",FALSE,8378245448
Citrus Cafe - Lemon Tree Premier,Gurgaon,"Lemon Tree Premier, 48, Leisure Valley, Sector 29, Gurgaon",Lemon Tree Premier,77.0648668,28.4676295,2000,"""['breakfast','lunch']""",TRUE,3946986906
Ammu's South Indian Restaurant,Gurgaon,"3, Ground Floor, Vakil Market, Chakkarpur, MG Road, Gurgaon",MG Road,77.0809099,28.4734916,300,"""['breakfast','lunch']""",FALSE,7610276646
Barista,Gurgaon,"Global Busines Park, MG Road, Gurgaon",MG Road,77.1023726,28.4805404,650,"""['breakfast','lunch']""",FALSE,9525123068
Bengali By Nature,Gurgaon,"Shop 1016, Maruti Vihar, Chakkarpur, MG Road, Gurgaon",MG Road,77.0827529,28.4766191,400,"""['breakfast','lunch']""",FALSE,9923450162
Burger Planet,Gurgaon,"Shop 7, Opposite to Universal Gym, Numberdar Market, Chakkarpur, Gurgaon, MG Road, Gurgaon",MG Road,77.085001,28.4771042,300,"""['breakfast','lunch']""",FALSE,9156625737
Cafe Coffee Day,Gurgaon,"MG Road Metro Station, MG Road, Gurgaon",MG Road,77.0802349,28.4797836,450,"""['breakfast','lunch']""",TRUE,9396860094
Chini Bowl,Gurgaon,"1st Floor, Essel Towers, MG Road, Gurgaon",MG Road,77.0761927,28.476072,800,"""['breakfast','lunch']""",TRUE,9562212302
E Yum,Gurgaon,"Plot H-16/6, MG Road, Gurgaon",MG Road,77.10031841,28.47773187,750,"""['breakfast','lunch']""",FALSE,5093214201
Handi X-Press,Gurgaon,"Shop 4, Housing Board Complex, Saraswati Vihar, Chakarpur, MG Road, Gurgaon",MG Road,77.0828835,28.4761607,550,"""['breakfast','lunch']""",FALSE,7312384627
Ion Club & Dining Lounge,Gurgaon,"12/14, UGF, JMD Arcade Mall, MG Road, Gurgaon",MG Road,77.088598,28.479691,1800,"""['breakfast','lunch']""",TRUE,8113486974
Komachi,Gurgaon,"TF 3A/3B/3C, 3rd Floor, MGF Plaza Mall, MG Road, Gurgaon",MG Road,77.0731066,28.4776351,1200,"""['breakfast','lunch']""",FALSE,7645213551
Mehfil-e-Handi,Gurgaon,"634, Saraswati Vihar, Chakarpur, MG Road, Gurgaon",MG Road,77.0829327,28.4760986,400,"""['breakfast','lunch']""",TRUE,2415318617
Mezbaan's,Gurgaon,"SCO 20, Housing Board Shopping Complex, Saraswati Vihar, Near Union Bank, MG Road, Gurgaon",MG Road,77.0823932,28.4757777,600,"""['breakfast','lunch']""",FALSE,3724574526
Mini Mahal Delux,Gurgaon,"217-A, 2nd Floor, City Center Mall, MG Road, Gurgaon",MG Road,77.0805946,28.4787425,1200,"""['breakfast','lunch']""",FALSE,5575006923
Pita Pan,Gurgaon,"4-B, Food Court, 3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon",MG Road,77.0803248,28.4805094,600,"""['breakfast','lunch']""",FALSE,9986968412
SBar Club & Lounge,Gurgaon,"1-4, Lower Ground Floor, Grand Mall, MG Road, Gurgaon",MG Road,77.0902166,28.4796672,2200,"""['breakfast','lunch']""",TRUE,9718595594
China Club,Gurgaon,"Lobby Level, Tower C, Global Business Park, MG Road, Gurgaon",MG Road,77.1020369,28.4800544,2000,"""['breakfast','lunch']""",TRUE,6189249332
Coriander Leaf,Gurgaon,"Ground Floor, Vatika Triangle, Sushant Lok 1, Behind DT City Center, MG Road, Gurgaon",MG Road,77.0811126,28.4775699,1600,"""['breakfast','lunch']""",TRUE,1275749831
Doughlicious,Gurgaon,"Global Business Park, Ground Floor, Tower B, MG Road, Gurgaon",MG Road,77.1026087,28.4806694,550,"""['breakfast','lunch']""",TRUE,4430706331
FreshMenu,Gurgaon,"MG Road, Gurgaon",MG Road,77.0820362,28.4800592,600,"""['breakfast','lunch']""",TRUE,5805866759
L'Angoor,Gurgaon,"Lobby Level, Tower C, Global Business Park, MG Road, Gurgaon",MG Road,77.1020768,28.4806041,2500,"""['breakfast','lunch']""",FALSE,6322195533
The Cakelicious Factory,Gurgaon,"2nd Floor, Opposite Metro Pillar 57, Shanti Complex, Sikandarpur Market, MG Road, Gurgaon",MG Road,77.0963632,28.4821819,200,"""['breakfast','lunch']""",FALSE,5182907683
Green's,Gurgaon,"SCO 23, Housing Board Shopping Complex, Saraswati Vihar, MG Road, Gurgaon",MG Road,77.0824381,28.4757372,350,"""['breakfast','lunch']""",FALSE,8917893436
New Zaika,Gurgaon,"IFFCO Chowk, MG Road, Gurgaon",MG Road,77.0692631,28.477294,600,"""['breakfast','lunch']""",TRUE,3725654139
Love Is Cakes,Gurgaon,"MG Road, Gurgaon",MG Road,77.0935886,28.4726847,600,"""['breakfast','lunch']""",FALSE,6742324146
Costa Coffee,Gurgaon,"Ground Floor, MGF Mega City Mall, MG Road, Gurgaon",MGF Mega City Mall,77.0894073,28.4798584,600,"""['breakfast','lunch']""",FALSE,2604902834
Uforia,Gurgaon,"2nd Floor, MGF Mega City Mall, MG Road, Gurgaon",MGF Mega City Mall,77.0892274,28.4798411,1500,"""['breakfast','lunch']""",FALSE,4419009278
Vapour Pub & Brewery,Gurgaon,"2nd Floor, MGF Mega City Mall, MG Road, Gurgaon",MGF Mega City Mall,77.0892792,28.4798031,1500,"""['breakfast','lunch']""",TRUE,2970914823
Pirates of Grill,Gurgaon,"Ground Floor, MGF Mega City Mall, MG Road, Gurgaon",MGF Mega City Mall,77.0893563,28.4799415,2000,"""['breakfast','lunch']""",TRUE,9860940120
Barista Creme Lavazza,Gurgaon,"Lower Ground Floor, MGF Metropolis Mall, MG Road, Gurgaon",MGF Metropolis Mall,77.0823932,28.4785568,650,"""['breakfast','lunch']""",TRUE,3087392167
